Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
175.03276965932886,159.32137265199103,179.61419624318563,191.29897182389192,168.7213698185081,173.91588241041356,21,22,134.6626478825946,2009,135.0,115.0,62.5,135.0,12.5,230.6324685855438
175.03276965932886,158.0899160672565,177.0130931385667,172.83517745911354,167.73909700416291,173.05455042868468,21,22,196.1286290985225,2009,130.0,118.6,63.0,130.0,12.0,230.6324685855438
175.03276965932886,159.21991774591137,178.18737147798652,168.83046727339908,168.38980399021622,173.52654417381325,21,22,110.43317745911354,2009,146.0,110.0,53.5,146.0,15.4,0.0
175.03276965932886,159.8395272018739,178.570178402896,152.29397182389192,168.69706694925432,173.7208526662423,21,22,200.7439718238919,2009,118.0,113.0,56.0,118.0,12.8,0.0
175.03276965932886,152.87294364778384,178.6245849204579,190.8950385780682,168.85548496345362,173.79528763661742,0,0,196.0161766952531,2009,118.0,113.0,56.0,118.0,12.8,0.0
175.03276965932886,158.91196243185587,132.4539718238919,190.06566197064868,168.8839451639409,173.7644602999513,0,0,194.9280820563291,2009,133.0,109.6,59.0,133.0,15.6,201.36557103750343
175.03276965932886,160.23530552491476,178.40645392273052,157.91917745911354,168.70981430652063,173.56756399234314,21,22,129.56512675650967,2009,188.0,119.0,62.0,188.0,17.1,318.10092715231787
175.03276965932886,162.06350730746354,180.59321909154357,174.45431454926128,169.85812840643595,174.46608480962976,21,22,145.51073591194597,2009,150.0,117.5,63.5,150.0,15.8,201.36557103750343
175.03276965932886,227.51588729556767,181.490699656637,227.51588729556767,170.42148573455856,174.88453071591033,21,22,153.09843192172974,2009,131.0,106.4,59.0,131.0,13.7,0.0
175.03276965932886,163.02159050547345,227.51588729556767,227.51588729556767,171.68918844677933,175.89174618205863,21,22,151.9419624318559,2009,147.0,106.0,60.5,147.0,17.0,201.36557103750343
135.04079942202856,198.4579933703275,227.51588729556767,207.2079838993668,227.51588729556767,175.0327696593288,21,22,227.51588729556767,2022,172.0,146.7,71.9,172.0,10.0,201.36557103750343
135.04079942202856,193.48643818308707,156.0040898712175,227.51588729556767,227.51588729556767,174.35171017830487,21,22,210.40397182389194,2021,190.0,156.4,74.8,190.0,9.7,262.82381903675486
135.04079942202856,189.3429414366088,154.1293585134349,194.92823591194596,199.9979436477838,173.743631503016,21,22,199.9979436477838,2021,134.0,137.6,65.7,134.0,9.8,230.6324685855438
135.04079942202856,183.31279436477837,150.41677770850293,180.90732081061864,227.51588729556767,172.6829887605613,21,22,239.18529576518918,2021,194.0,165.6,75.6,194.0,8.7,273.0934486354896
135.04079942202856,190.66694701407465,158.22232863731531,196.59158872955678,227.51588729556767,174.3336588729557,21,22,263.8264718238919,2021,190.0,165.6,75.6,190.0,8.8,273.0934486354896
135.04079942202856,187.91390396798036,157.0974354918227,171.13794364778383,171.13794364778383,173.89570185441156,21,22,237.0811774591135,2021,179.0,155.9,74.5,179.0,9.9,262.82381903675486
