Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Thickness,FEATURES_Sensors,MISC_Price_Euro
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2012, February. Released 2012, May",160.0,127.8,68.5,11.5,"Accelerometer, gyro, proximity, compass",164.02
Nokia,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,"4, 17",,,,"HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps","2012, January. Released 2012, April",160.0,127.8,68.5,11.5,"Accelerometer, gyro, proximity, compass",166.29
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 , TD-SCDMA,,,Yes,Yes,TD-SCDMA,"2011, December. Released 2012, September",170.0,125.2,65.0,12.8,"Accelerometer, proximity, compass",221.46
Nokia,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Class 12,Class 12,,"2011, December. Released 2012, January",71.0,113.0,50.0,15.0,,61.93
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 - RM-819,,,,,HSPA 14.4/5.76 Mbps,"2011, October. Released 2011, November",142.0,116.5,61.2,12.1,"Accelerometer, proximity, compass",143.61
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, December. Released 2012, January",125.0,119.0,62.4,12.5,"Accelerometer, proximity, compass",133.05
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 - RM-803,,,,,HSPA 14.4/5.76 Mbps,"2011, October. Released 2011, December",125.0,119.0,62.4,12.5,"Accelerometer, proximity, compass",104.96
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, October. Released 2011, December",99.0,116.5,55.7,13.9,,116.27
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, October. Released 2011, November",85.0,112.8,49.5,12.7,Proximity,76.36
Nokia,GSM,GSM 900 / 1800 - RM-799,,,,Class 12,Class 12,,"2011, October. Released 2012, February",105.0,115.5,61.1,14.0,,51.45
Nokia,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,Class 12,Class 12,,"2011, October. Released 2011, December",105.0,115.4,61.1,14.0,,58.68
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, October. Released 2011, October",109.0,113.5,57.1,12.7,"Accelerometer, proximity, compass",100.05
Nokia,GSM,GSM 900 / 1800 ,,,,Class 12,Class 12,,"2011, October. Released 2011, December",98.0,99.4,47.8,16.3,,60.82
Nokia,GSM,GSM 900 / 1800 ,,,,Class 12,Class 12,,"2011, October. Released 2011, December",87.0,113.0,50.0,15.0,,91.31
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2011, October. Released 2012, March",93.0,105.8,51.0,13.8,Accelerometer,98.33
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2011, October. Released 2011, December",93.0,105.8,51.0,13.8,Accelerometer,83.92
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, October. Released 2011, December",100.0,105.8,50.8,13.8,Accelerometer,100.58
Nokia,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,"2011, August. Released 2011, October",71.0,110.0,45.5,14.9,,42.0
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2011, August. Released 2011, November",69.0,110.0,45.5,14.9,,50.72
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, August. Released 2011, September",131.0,117.2,56.8,11.0,"Accelerometer, proximity, compass",150.34
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, August. Released 2011, September",96.0,110.0,50.7,9.7,"Accelerometer, proximity, compass",143.46
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, August",100.0,111.0,53.0,13.0,"Accelerometer, proximity, compass",248.86
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, August. Released 2011, August",100.0,111.0,47.5,11.0,,185.53
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, August. Released 2011, September",93.0,111.3,53.8,14.1,"Accelerometer, proximity, compass",114.69
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,"2011, June. Released 2011, September",135.0,116.5,61.2,12.1,"Accelerometer, proximity, compass",146.4
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA,"2011, June. Released 2011, September",95.0,112.3,46.0,12.3,,115.38
Nokia,GSM,GSM 900 / 1800 - SIM1 & SIM 2,,,,Class 12,Class 12,,"2011, June. Released 2011, November",115.0,103.0,51.4,17.0,,118.51
Nokia,GSM,GSM 900 / 1800 - SIM1 & SIM 2,,,,Class 12,Class 12,,"2011, June. Released 2011, September",115.0,103.0,51.4,17.0,,77.38
Nokia,GSM,GSM 900 / 1800 ,,,,Class 12,Class 12,,"2011, June. Released 2011, August",115.0,103.0,51.4,17.0,,75.76
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 , TD-SCDMA,,,Yes,Yes,HSPA,"2011, June. Released 2011, Q3",127.0,117.1,60.4,10.0,"Accelerometer, proximity, compass",183.95
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 , TD-SCDMA,,,Yes,Yes,HSPA,"2011, June. Released 2011, Q3",134.0,113.5,59.0,12.8,"Accelerometer, proximity, compass",241.82
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, May. Released 2011, August",132.0,117.3,57.5,12.2,"Accelerometer, proximity, compass",235.91
Nokia,GSM,GSM 900 / 1800 - SIM 1,,,,No,No,,"2011, May. Released 2011, June",91.0,112.2,47.3,16.0,,37.24
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, April. Released 2011, June",146.0,119.7,62.8,11.9,"Accelerometer, proximity",182.57
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, April. Released 2011, June",133.0,115.5,59.0,10.5,"Accelerometer, proximity, compass",140.3
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2011, March. Released 2011, April 6th",130.0,117.3,56.8,10.5,"Accelerometer, proximity, compass",225.4
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2011, March. Released 2011, May",91.0,112.2,47.3,16.0,,44.64
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Yes,Class 32,,"2010, November. Released 2011, January",107.0,119.4,59.8,14.3,,52.09
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 1900 / 2100 ,,,,,"Yes, 384 kbps","2010, November. Released 2011, March",89.0,109.8,46.9,15.3,,71.53
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, October. Released 2010, December",93.0,105.8,51.0,13.8,Accelerometer,100.32
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, September. Released 2011, February",176.0,123.7,62.4,13.6,"Accelerometer, proximity, compass",152.15
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, September. Released 2010, November",131.0,103.8,52.5,13.9,"Accelerometer, proximity, compass",170.0
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, September. Released 2010, October",130.0,117.3,56.8,10.5,"Accelerometer, proximity, compass",151.42
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, September. Released 2010, October",100.0,111.0,47.5,11.0,,78.97
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2010, August. Released 2010, September",107.0,104.0,49.0,14.0,,67.02
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, August. Released 2010, September",77.0,106.2,48.4,9.6,,83.18
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2010, June. Released 2010, July",122.0,111.0,51.0,13.8,"Accelerometer, proximity",73.56
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA,"2010, June. Released 2010, September",129.0,74.3,66.4,16.9,Accelerometer,125.27
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2010, January. Released 2010, January",113.0,111.0,51.7,14.5,"Accelerometer, proximity",104.66
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1700 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, June. Released 2010, June",127.0,113.8,58.4,10.2,"Accelerometer, compass",126.63
Nokia,GSM,GSM 900 / 1800 - SIM 1,,,,Class 12,Class 6 (Up to 177.6 kbps),,"2010, June. Released 2011, July",74.0,108.0,45.0,14.7,,50.62
Nokia,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2010, June. Released 2011, January",77.0,108.0,45.0,13.8,,40.81
Nokia,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2010, June. Released 2010, December",78.0,108.0,45.0,14.0,,52.56
Nokia,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,,,,No,No,,"2010, June. Released 2010, September",72.0,107.1,45.0,15.0,,37.47
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, April. Released 2010, October",135.0,113.5,59.1,12.9,"Accelerometer, proximity, compass",148.24
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2010, April. Released 2010, July",81.0,111.0,47.0,13.3,,43.13
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2010, April. Released 2010, July",150.0,113.0,53.0,16.8,"Accelerometer, proximity",128.67
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, April. Released 2010, August",126.0,115.0,58.9,12.8,,92.49
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2010, April. Released 2010, June",114.0,115.5,58.1,13.6,,95.46
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2010, March. Released 2010, April",89.0,112.0,46.0,12.3,,111.75
Nokia,GSM,GSM 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2010, February. Released 2010, March",96.0,108.8,46.2,11.7,,88.37
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2010, February. Released 2010, April",88.0,107.5,46.7,14.8,,75.17
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 - excl. Lat. America & Brazil,,,,,HSPA 3.6/0.384 Mbps,"2010, January. Released 2010, February",122.0,111.0,51.0,13.8,"Accelerometer, proximity",132.35
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 10,,"2009, December. Released 2010, May",87.0,111.2,45.7,13.7,"Accelerometer, compass",93.66
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 - excl. Lat. America & Brazil,,,,,HSPA 3.6/0.384 Mbps,"2009, September. Released 2009, December",122.0,111.0,51.0,13.8,"Accelerometer, proximity",130.96
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, November. Released 2010, April",110.0,95.2,46.1,15.9,,90.65
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 900 / 2100 / 1900,,,,,"Yes, 384 kbps","2009, November. Released 2010, February",100.0,98.0,48.0,14.8,,82.65
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 1900 / 2100 ,,,,,"Yes, 384 kbps","2009, November. Released 2010, May",113.0,101.0,48.0,14.0,,148.52
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2009, November. Released 2010, March",80.0,107.5,45.5,13.8,,57.230000000000004
Nokia,GSM,GSM 900 / 1800 ,,,,Class 10,Class 10,,"2009, November. Released 2010, February",93.0,97.4,47.0,15.9,,58.61
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2009, November. Released 2010, June",78.0,107.0,45.0,15.3,,37.89
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2009, November. Released 2010, March",78.0,107.1,45.0,15.0,,27.32
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2009, November. Released 2010, March",81.0,107.2,45.1,15.3,,25.17
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, December. Released 2010, March",115.0,111.0,51.7,15.5,"Accelerometer, proximity",126.25
Nokia,GSM,GSM 900 / 1800 / 1900 , TD-SCDMA,,,Yes,Yes,TD-SCDMA,"2009, October. Released 2009, December",158.0,105.6,54.9,18.9,Accelerometer,138.69
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, September. Released 2009, November",138.0,113.0,52.5,14.2,"Accelerometer, proximity, compass",125.07
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,"Class 32, 296 / 178.8 kbits",,"2009, September. Released 2009, December",103.0,96.0,49.3,14.1,,96.93
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1700 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, August. Released 2009, November",181.0,110.9,59.8,18.0,"Accelerometer, proximity",166.82
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, August. Released 2009, November",115.0,111.0,51.7,15.5,"Accelerometer, proximity",88.65
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, August. Released 2009, October",109.0,111.0,51.7,15.5,"Accelerometer, proximity",184.13
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA,"2009, October. Released 2009, October",102.0,93.2,47.2,17.2,,74.15
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, September. Released 2009, September",110.0,97.3,47.0,16.3,,105.28
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, July. Released 2009, October",123.0,97.5,57.9,15.5,Accelerometer,110.25
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,,,,,HSPA 3.6/0.384 Mbps,"2009, July. Released 2009, July",123.0,97.5,57.9,15.5,,91.05
Nokia,GSM,GSM 900 / 1800 / 1900 ,,,,Class 11,Class 11,,"2009, July. Released 2009, September",94.0,115.0,47.0,15.3,,110.61
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2009, June. Released 2009, August",107.0,104.0,49.0,13.0,"Accelerometer, proximity",105.7
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, June. Released 2009, October",128.0,114.0,58.0,10.0,"Accelerometer, compass",98.95
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 1900 / 2100 ,,,,,"Yes, 384 kbps","2009, June. Released 2009, December",94.0,89.0,47.0,15.2,,86.09
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, May. Released 2009, July",83.0,112.0,46.0,12.6,,132.07
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 2100 ,,,,,"Yes, 384 kbps","2009, May. Released 2009, July",110.0,93.0,45.0,14.0,Accelerometer,122.84
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2009, May. Released 2009, December",86.0,91.2,46.7,17.3,,78.6
Nokia,GSM,GSM 900 / 1800 - RM-519,,,,Class 10,Class 6,,"2009, May. Released 2009, September",90.0,93.0,46.0,17.9,,44.65
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 900 / 2100 ,,,,,"Yes, 384 kbps","2009, May. Released 2009, October",87.0,109.6,46.9,14.4,,40.09
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, May. Released 2009, July",98.0,116.0,49.0,9.9,"Accelerometer, compass",117.49
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 2100 ,,,,,"Yes, 384 kbps","2009, April",88.0,114.7,41.7,14.5,,152.23
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, March. Released 2009, June",135.0,112.0,51.0,15.4,Accelerometer,150.84
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 1900 / 2100 ,,,,,"Yes, 384 kbps","2009, March. Released 2010, May",113.0,101.0,48.0,14.0,,126.06
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2009, March. Released 2009, June",82.0,108.0,45.0,15.0,,67.39
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, February. Released 2009, June",149.0,103.4,51.4,16.5,"Accelerometer, compass",180.68
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2009, February. Released 2009, April",139.0,111.8,50.0,14.4,Accelerometer,138.38
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, February. Released 2009, August",98.0,116.0,49.0,9.9,"Accelerometer, compass",154.29
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, February. Released 2009, July",110.0,110.0,45.0,14.0,,93.18
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 / 900,,,,,HSPA 10.2/2 Mbps,"2009, February. Released 2009, August",117.0,104.8,50.1,14.9,"Accelerometer, compass",148.05
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 2100 / 900,,,,,HSPA 10.2/2 Mbps,"2009, February. Released 2009, June",83.0,112.0,46.0,12.0,,122.42
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2009, January. Released 2009, May",116.0,109.8,45.0,11.2,Accelerometer,118.52
Nokia,GSM,GSM 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2008, December. Released 2009, May",96.0,108.8,46.2,11.7,,126.15
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2009, January. Released 2009, July",85.0,109.2,46.0,14.0,,58.19
Nokia,GSM,GSM 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2008, December. Released 2009, March",120.0,109.8,49.3,13.3,,154.49
Nokia,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps","2008, December. Released 2009, April",150.0,109.0,45.6,14.6,Accelerometer,1071.8
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2008, November. Released 2009, June",150.0,117.2,55.3,15.9,"Accelerometer, proximity, compass",146.62
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 10.2/2 Mbps,"2008, November. Released 2009, April",114.0,99.4,46.5,15.4,,157.85
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 900 / 2100 ,,,,,"Yes, 384 kbps","2008, November. Released 2008, December",126.0,113.0,59.0,13.0,,121.86
Nokia,GSM,GSM 900 / 1800 ,,,,Class 10,Class 10,,"2008, November. Released 2009, January",103.0,98.0,48.4,15.0,,71.82
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2008, November. Released 2009, February",88.0,107.5,46.7,14.8,,62.25
Nokia,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2008, November. Released 2009, June",80.0,107.0,46.0,13.8,,55.57
Nokia,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2008, November. Released 2009, August",78.0,107.0,46.0,13.8,,41.4
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2008, November. Released 2009, Q2",82.0,108.0,45.0,13.8,,30.96
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2008, November. Released 2009, Q2",82.0,108.0,45.0,13.8,,38.28
Nokia,GSM,GSM 900 / 1800 ,,,,No,No,,"2008, November. Released 2009, April",78.0,105.3,45.0,13.1,,26.08
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2008, October. Released 2008, November",109.0,111.0,51.7,15.5,"Accelerometer, proximity",135.97
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2008, August. Released 2008, October",128.0,103.0,50.0,16.0,Accelerometer,255.52
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2008, August. Released 2008, October",97.0,110.0,49.0,15.0,Accelerometer,186.88
Nokia,GSM / UMTS,GSM 900 / 1800 / 1900 ,UMTS 2100 ,,,,,"Yes, 384 kbps","2008, August. Released 2008, September",150.0,109.0,45.6,14.6,Accelerometer,844.87
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 10,Class 32,,"2008, August. Released 2008, November",97.0,99.6,44.3,19.6,,100.38
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2008, June. Released 2008, August",99.0,98.0,48.0,15.0,,104.34
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2008, June. Released 2009, January",124.0,92.5,46.4,16.7,,135.59
Nokia,GSM,GSM 900 / 1800 / 1900 ,,,,"Class 32,  88 kbps","Class 32, 296 kbits",,"2008, June. Released 2008, June",83.0,106.5,45.4,12.0,,114.43
Nokia,GSM,GSM 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2008, June. Released 2008, September",69.0,106.0,45.0,10.6,,98.87
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2008, June. Released 2008, July",127.0,114.0,57.0,10.0,,118.07
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2008, June. Released 2008, July",121.0,107.5,49.5,13.6,Accelerometer,187.82
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 2100 ,,,,,"Yes, 384 kbps","2008, April. Released 2008, August",110.0,87.7,44.0,15.9,,164.42
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 2100 ,,,,,"Yes, 384 kbps","2008, April. Released 2008, August",110.0,90.0,45.0,14.0,Accelerometer,158.86
Nokia,GSM,GSM 850 / 900 / 1800 / 1900 ,,,,"Class 32, 100 kbps","Class 32, 296 kbits",,"2008, April. Released 2008, August",97.0,97.8,47.2,14.5,,128.24
Nokia,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 3.6/0.384 Mbps,"2008, April. Released 2008, July",90.0,108.0,46.0,15.0,,132.52
Nokia,GSM,GSM 900 / 1800 / 1900 ,,,,Class 32,Class 32,,"2008, April. Released 2008, July",78.0,108.0,43.5,10.5,,112.0
Nokia,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 ,UMTS 850 / 2100 ,,,,,"Yes, 384 kbps","2008, April. Released 2009, April",88.0,114.7,47.1,14.5,,195.19
Nokia,GSM,GSM 900 / 1800 ,,,,Class 10,Class 6 (downlink only),,"2008, April. Released 2008, June",74.0,106.0,46.0,11.1,,70.49
