Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2006, February",76.0,96.5,45.0,76.0,17.5,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2006, February",76.0,96.0,42.5,76.0,19.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2006, February",85.0,102.5,44.0,85.0,15.5,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2006, February",90.0,87.0,46.0,90.0,23.6,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2006, February",76.0,96.0,42.5,76.0,19.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2006, Q1",90.0,87.0,45.0,90.0,25.5,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2005, Q3",85.0,102.0,47.5,85.0,19.8,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,Class 10,,"2005, Q1",93.0,103.0,47.0,93.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Yes,No,,"2005, Q2",108.0,87.0,42.0,108.0,19.6,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2006, February",85.0,102.5,44.0,85.0,15.5,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2005, Q1",80.0,101.0,48.0,80.0,18.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2005, Q3",88.0,100.0,47.5,88.0,18.2,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2005, Q1",80.0,101.0,48.0,80.0,19.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2005, Q1",83.0,89.0,48.0,83.0,24.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2005, Q1",90.0,90.0,45.0,90.0,23.0,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2005, Q1",92.0,90.0,48.0,92.0,24.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2005, Q1",75.0,83.0,43.0,75.0,22.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2005, Q1",75.0,83.0,43.0,75.0,22.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2005, Q3",77.0,83.0,43.0,77.0,22.0,
alcatel,GSM,GSM 900 / 1800 ,,,,,No,,"2005, Q3",77.0,83.0,43.0,77.0,22.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2005, Q1",76.0,97.0,43.0,76.0,19.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2005, Q1",77.0,83.0,43.0,77.0,22.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2005, Q1",78.0,97.0,43.0,78.0,19.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2005, Q1",76.0,96.0,42.0,76.0,20.0,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q4",92.0,106.0,46.0,92.0,18.5,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2004, Q1",80.0,98.0,45.0,80.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,,No,,"2004, Q1",80.0,101.0,46.0,80.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,,No,,"2004, Q1",85.0,100.0,46.0,85.0,21.0,
alcatel,GSM,GSM 900 / 1800 ,,,,,No,,"2004, Q3",89.0,107.0,46.0,89.0,20.0,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q1",92.0,106.0,46.0,92.0,18.5,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q3",93.0,107.7,48.2,93.0,21.4,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q4",93.0,107.0,48.0,93.0,21.0,
alcatel,GSM,GSM 900 / 1800 / 1900 ,,,,Class 10,No,,"2004, Q1",93.0,108.0,48.0,93.0,21.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2004, Q1",88.0,87.7,45.9,88.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2004, Q1",89.0,106.0,47.0,89.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2003, September",89.0,106.0,47.0,89.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,"2003, July",88.0,106.0,47.0,88.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 8,No,,"2003, March",95.0,116.0,47.0,95.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2003,77.0,98.0,43.0,77.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2003, Q2",77.0,98.0,42.0,77.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 4,No,,"2003, Q1",75.0,98.0,42.0,75.0,21.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,"2003, Q1",80.0,106.0,45.0,80.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 4,No,,"2002, Q4",75.0,98.0,42.0,75.0,21.0,
alcatel,GSM,GSM 900 / 1800 ,,,,Class 10,No,,2002,88.0,116.0,43.0,88.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2002,75.0,97.0,42.0,75.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2001,99.0,103.0,44.0,99.0,24.0,
alcatel,GSM,GSM 900 / 1800 ,,,,9600 bps,No,,2001,75.0,97.0,42.0,75.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,88.0,103.0,42.0,88.0,20.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,103.0,103.0,42.0,103.0,23.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,103.0,109.0,45.0,103.0,22.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,150.0,133.0,54.0,150.0,25.0,
alcatel,GSM,GSM 900 ,,,,No,No,,1999,125.0,116.0,65.0,125.0,19.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,150.0,133.0,54.0,150.0,25.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,150.0,122.0,48.0,150.0,25.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,150.0,122.0,48.0,150.0,25.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,150.0,122.0,48.0,150.0,25.0,
alcatel,GSM,GSM 900 / 1800 ,,,,No,No,,2000,150.0,122.0,48.0,150.0,25.0,
alcatel,GSM,GSM 900 ,,,,No,No,,1998,230.0,151.0,62.0,230.0,24.0,
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2019, August",479.0,246.2,171.7,479.0,10.7,Accelerometer
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 8, 20, 38",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2019, May",175.0,158.3,76.4,175.0,8.3,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, April",182.0,161.5,76.5,182.0,8.8,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, April",172.0,160.7,77.7,172.0,8.3,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, April",152.0,144.2,72.0,152.0,9.9,Accelerometer
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2019, January",177.0,149.4,71.9,177.0,9.4,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2018, October",152.0,145.5,71.8,152.0,9.9,"Accelerometer, proximity"
Allview,No cellular connectivity, N/A,,,,No,No,,"2018, December",88.0,50.6,44.0,88.0,14.6,"Accelerometer, heart rate"
Allview,No cellular connectivity, N/A,,,,No,No,,"2018, December",88.0,50.6,44.0,88.0,14.6,"Accelerometer, heart rate"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2018, November",150.0,151.0,71.8,150.0,9.6,Accelerometer
Allview,No cellular connectivity, N/A,,,,No,No,,"2018, June",39.0,42.0,40.0,39.0,9.4,"Accelerometer, heart rate"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE","2018, August",156.0,149.4,70.2,156.0,8.8,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 5, 7, 8, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, October",140.0,145.8,70.0,140.0,8.8,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat7 300/150 Mbps","2018, August",185.0,149.0,72.0,185.0,7.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2018, January",186.0,153.0,75.2,186.0,8.0,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, September",155.0,152.0,72.6,155.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September",155.0,152.0,72.6,155.0,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity"
Allview,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September",155.0,152.0,72.6,155.0,8.5,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 8, 38",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September",155.0,152.0,72.6,155.0,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, September",202.0,153.1,75.6,202.0,10.3,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, June. Released 2017, June",226.0,166.4,83.3,226.0,9.1,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, June. Released 2017, June",161.0,148.7,72.4,161.0,9.1,"Fingerprint (front-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 8, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, June. Released 2017, June",150.0,155.4,75.9,150.0,7.8,"Fingerprint (front-mounted), accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, April. Released 2017, March",144.0,143.5,73.9,144.0,7.7,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2017, March. Released 2017, March",181.0,156.5,74.5,181.0,8.3,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2017, March. Released 2017, March",175.0,143.0,72.4,175.0,10.3,"Accelerometer, proximity"
Allview,No cellular connectivity, N/A,,,,No,No,,"2016, November. Released 2016, November",40.0,39.0,31.0,40.0,8.4,"Accelerometer, heart rate"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 8, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, October. Released 2016, October",178.0,154.4,76.6,178.0,9.2,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, October. Released 2016, October",141.0,146.0,74.5,141.0,8.2,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, September. Released 2016, September",181.0,144.0,71.0,181.0,9.9,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, September. Released 2016, September",174.0,149.0,73.2,174.0,8.2,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, September. Released 2016, September",183.0,152.3,75.3,183.0,8.2,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, September. Released 2016, September",165.0,144.0,72.0,165.0,9.0,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, June. Released 2016, June",162.0,154.5,75.6,162.0,8.2,"Accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, July. Released 2016, July",175.0,153.0,75.3,175.0,7.6,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, June. Released 2016, June",142.0,145.3,70.6,142.0,8.5,"Accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, June. Released 2016, June",175.0,140.8,72.0,175.0,9.6,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2016, June. Released 2016, June",253.0,192.0,108.5,253.0,9.9,Accelerometer
Allview,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,"3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, March. Released 2016, March",510.0,257.5,155.0,510.0,10.0,Accelerometer
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"1, 3, 7, 20, 38, 39, 40, 41",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, April. Released 2016, April",144.0,143.5,72.0,144.0,8.3,"Accelerometer, proximity, compass"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2016, April. Released 2016, April",133.0,132.0,66.0,133.0,9.1,"Accelerometer, proximity, compass"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2016, March. Released 2016, March",138.0,145.0,72.0,138.0,9.7,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"3, 7, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, February. Released 2016, February",129.0,142.6,69.5,129.0,7.2,"Accelerometer, proximity, compass"
Allview,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2016, March. Released 2016, March",138.0,145.0,72.0,138.0,9.7,"Accelerometer, proximity, compass"
Allview,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2016, March. Released 2016, March",105.0,133.1,66.5,105.0,9.0,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2016, March. Released 2016, March",105.0,125.6,64.4,105.0,10.0,Accelerometer
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA,"2015, June. Released 2015, June",300.0,189.0,108.0,300.0,10.0,"Accelerometer, proximity"
Allview,No cellular connectivity, N/A,,,,No,No,,"2015, September. Released 2015, September",296.0,189.0,108.0,296.0,10.7,Accelerometer
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"2, 3, 20, 38",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, September. Released 2015, September",128.0,140.7,70.2,128.0,8.6,"Accelerometer, proximity, compass"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, August. Released 2015, August",121.0,125.0,62.5,121.0,9.9,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, February. Released 2015, February",152.0,134.6,66.8,152.0,11.0,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/11.5 Mbps,"2015, March. Released 2015, March",161.0,152.5,75.9,161.0,9.3,"Fingerprint (rear-mounted), accelerometer, proximity"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",125.0,120.9,57.6,125.0,9.3,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",127.0,133.2,66.4,127.0,9.0,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2015, January. Released 2015, January",176.0,144.5,71.5,176.0,10.3,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, September. Released 2014, September",122.0,131.0,65.0,122.0,7.8,"Accelerometer, proximity, compass"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/11.5 Mbps,"2015, February. Released 2015, February",,142.0,71.5,,8.6,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,"1, 3, 7, 20",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",2015. Released 2015,149.0,137.3,68.3,149.0,9.6,"Accelerometer, proximity, compass"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"3, 7, 40",,,,"HSPA, LTE Cat4 150/50 Mbps","2014, September. Released 2014, September",124.0,143.0,70.7,124.0,6.9,"Accelerometer, proximity"
Allview,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 ,"2, 3, 7, 8, 20, 38, 40",,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, March. Released 2015, March",126.0,148.8,72.4,126.0,5.5,"Accelerometer, gyro, proximity, compass"
Allview,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, June",98.0,135.8,67.2,98.0,7.2,"Accelerometer, proximity, compass"
Allview,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 42.2/5.76 Mbps,"2014, June. Released 2014, June",156.0,144.9,72.1,156.0,8.8,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, May. Released 2014, May",147.0,145.9,73.2,147.0,8.9,"Accelerometer, proximity, compass"
Allview,No cellular connectivity, N/A,,,,No,No,,"2014, November. Released 2014, November",625.0,258.0,173.0,625.0,10.3,Accelerometer
Allview,GSM / HSPA,GSM 900 / 1800 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, December. Released 2014, December",351.0,206.5,122.8,351.0,9.1,Accelerometer
Allview,No cellular connectivity, N/A,,,,No,No,,"2014, November. Released 2014, November",283.0,194.0,107.0,283.0,9.7,Accelerometer
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, June. Released 2014, June",588.0,239.0,180.0,588.0,9.3,Accelerometer
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, July. Released 2014, July",659.0,258.0,168.0,659.0,9.6,Accelerometer
Allview,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,"3, 7, 20",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2014, December. Released 2014, December",510.0,244.0,174.0,510.0,10.5,Accelerometer
Allview,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,"3, 7, 20",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",2014. Released 2014,324.0,210.0,122.0,324.0,9.0,"Accelerometer, proximity"
Allview,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,"2014, June. Released 2014, June",277.0,191.0,107.3,277.0,8.8,Accelerometer
