Brand,NETWORK_Technology,NETWORK_2G_bands,NETWORK_3G_bands,NETWORK_4G_bands,NETWORK_5G_bands,NETWORK_GPRS,NETWORK_EDGE,NETWORK_Speed,LAUNCH_Announced,BODY_Weight,BODY_Length,BODY_Width,BODY_Weight,BODY_Thickness,FEATURES_Sensors,MISC_Price_Euro
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat15 800/150 Mbps",2017,188.0,158.5,74.9,188.0,8.5,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",454.48
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 28, 66",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/75 Mbps",2017,142.0,149.1,72.9,142.0,8.1,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",215.64
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 12, 17, 20, 28, 32, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (4CA) Cat16 1024/75 Mbps",2017,169.0,153.9,75.9,169.0,7.9,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",302.61
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2017,175.0,152.9,75.6,175.0,8.2,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",208.61
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 20, 28, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (3CA) Cat11 600/50 Mbps",2017,170.0,162.4,79.8,170.0,8.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",254.35
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2017,145.0,146.0,72.9,145.0,8.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",157.24
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2016,174.0,153.6,77.3,174.0,8.1,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",236.16
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2016,140.0,146.9,70.9,140.0,8.4,"Accelerometer, proximity",172.68
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2016,165.0,156.5,76.0,165.0,7.9,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass",260.66
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2017,148.0,148.6,72.0,148.0,7.5,"Accelerometer, proximity",150.54
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 28, 38, 40",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2016,149.0,146.5,71.5,149.0,8.0,"Fingerprint (front-mounted), accelerometer, proximity, compass",153.96
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 40",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2016,155.0,156.9,76.9,155.0,7.7,"Accelerometer, proximity, compass",204.36
HTC,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 38, 39, 40, 41",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",2016,153.0,157.9,77.8,153.0,7.9,"Accelerometer, proximity, compass",221.84
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2016,142.0,146.9,70.9,142.0,8.1,"Accelerometer, proximity",205.46
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/21.1 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2016,158.0,144.6,69.7,158.0,9.6,"Accelerometer, gyro, proximity, compass",252.81
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20 - EMEA",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2016,156.0,157.5,78.9,156.0,7.8,"Accelerometer, proximity, compass",206.47
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2016,158.0,144.6,69.7,158.0,10.1,"Accelerometer, gyro, proximity, compass",216.61
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 12, 20, 28, 32, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2016,161.0,145.9,71.9,161.0,9.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",257.75
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA, LTE-A (3CA) Cat9 450/50 Mbps",2016,161.0,145.9,71.9,161.0,9.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",308.78
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 40",,,,"HSPA, LTE Cat4 150/50 Mbps",2016,155.0,156.9,76.9,155.0,7.4,"Accelerometer, proximity, compass",241.18
HTC,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 8, 40",,,,"HSPA, LTE Cat4 150/50 Mbps",2016,140.0,146.9,70.9,140.0,8.3,"Accelerometer, proximity",193.33
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 28",,,,"HSPA, LTE Cat4 150/50 Mbps",2016,140.0,146.9,70.9,140.0,8.3,"Accelerometer, proximity",175.05
HTC,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 , HSDPA, LTE (unspecified),,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2016,140.0,147.3,71.1,140.0,8.4,Accelerometer,72.87
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 39, 40, 41",,,,"HSPA, LTE Cat4 150/50 Mbps",2015,170.0,153.9,75.9,170.0,8.0,"Accelerometer, gyro, proximity, compass",304.2
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - EMEA",,,,"HSPA, LTE",2015,158.0,144.6,69.7,158.0,9.6,"Accelerometer, gyro, proximity, compass",272.41
HTC,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,148.0,157.7,78.9,148.0,7.9,"Accelerometer, proximity, compass",132.23
HTC,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1900 / 2100 - Desire 728, Desire 728G","1, 3, 5, 7, 8, 28, 38, 39, 40, 41 - Desire 728",,,,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps",2015,153.0,157.9,77.8,153.0,7.9,"Accelerometer, proximity, compass",240.87
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,165.0,157.7,79.7,165.0,7.6,Yes,312.61
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 40, 41",,,,"HSPA, LTE",2015,161.0,151.0,73.0,161.0,10.0,"Accelerometer, gyro, proximity, compass",303.46
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 39, 40, 41",,,,"HSPA 42.2/21.1 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2015,168.0,151.0,72.0,168.0,9.6,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",485.54
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - Americas,"2, 3, 4, 5, 7, 12, 13, 17, 29 - Americas",,,,"HSPA, LTE-A Cat7 (2CA) 300/100 Mbps",2015,143.0,145.8,70.8,143.0,7.3,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",302.23
HTC,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 , HSDPA,"4, 13",,Yes,Yes,"HSPA, LTE, EV-DO Rev.A 3.1 Mbps",2015,140.0,146.9,70.9,140.0,8.2,"Accelerometer, proximity, compass",
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1700(AWS) / 1900 / 2100 - T-Mobile,"2, 4, 5, 12 - T-Mobile",,,,"HSPA, LTE Cat4 150/50 Mbps",2015,138.0,146.8,70.9,138.0,8.1,Yes,197.79
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 - USA,"2, 4, 13 - USA",,,,"HSPA, LTE",2015,156.0,140.0,70.0,156.0,9.9,"Accelerometer, proximity",111.44
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 ,"2, 4, 5, 17",,,,"HSPA, LTE",2015,,139.8,68.9,,9.1,"Accelerometer, proximity",
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,155.0,151.0,72.0,155.0,9.8,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",342.95
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,,,,,HSPA,2015,154.0,157.7,78.7,154.0,7.7,"Accelerometer, proximity, compass",185.2
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2015,146.0,139.7,69.6,146.0,9.7,"Accelerometer, proximity",132.81
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 39, 40, 41",,,,"HSPA 42.2/21.1 Mbps, LTE-A (2CA) Cat6 300/50 Mbps",2015,168.0,151.0,72.0,168.0,9.6,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass",306.87
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 - EMEA,"3, 5, 7, 8, 20 - EMEA",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,160.0,146.4,70.6,160.0,9.6,"Accelerometer, gyro, proximity, compass, barometer",334.48
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 28, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,150.0,156.5,76.5,150.0,7.5,"Accelerometer, gyro, proximity, compass",324.63
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2, HSDPA, LTE (unspecified),,Yes,Yes,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,147.0,156.5,76.5,147.0,7.5,"Accelerometer, gyro, proximity, compass",324.49
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41",,,,"HSPA 42.2/21.1 Mbps, LTE-A Cat6 300/50 Mbps",2015,157.0,144.6,69.7,157.0,9.6,"Accelerometer, gyro, proximity, compass",362.78
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,155.0,157.7,78.7,155.0,7.7,"Accelerometer, proximity, compass",370.21
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 - SIM 1 & SIM 2,,,,,HSPA 21.1/5.76 Mbps,2015,138.0,146.9,70.9,138.0,8.2,"Accelerometer, proximity, compass",258.51
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 28",,,,"HSPA, LTE",2014,140.0,146.9,70.9,140.0,8.2,"Accelerometer, proximity, compass",184.55
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2015,154.0,139.8,69.8,154.0,9.9,"Accelerometer, proximity",168.7
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 38, 39, 40, 41 - HK, India",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2015,183.0,158.0,77.5,183.0,8.0,"Accelerometer, proximity, compass",201.94
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 - North America,,,,,HSPA 21.1/5.76 Mbps,2015,145.0,132.0,67.8,145.0,10.5,Accelerometer,83.18
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,160.0,150.1,72.7,160.0,9.6,"Accelerometer, proximity",190.45
HTC,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 38, 39, 40, 41",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,160.0,150.1,72.7,160.0,9.6,"Accelerometer, proximity",184.45
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 20",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,425.0,228.2,153.7,425.0,8.0,"Accelerometer, gyro, compass",307.94
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,158.0,156.6,78.7,158.0,8.0,"Accelerometer, proximity, compass",265.89
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - EMEA, Asia","3, 7, 8, 20 - EMEA",,,,"HSPA, LTE",2014,160.0,146.4,70.6,160.0,9.4,"Accelerometer, gyro, proximity, compass",264.24
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 1900 / 2100 - Asia,"1, 3, 7, 8, 28, 38, 39, 40, 41 - Asia",,,,"HSPA 42.2/21.1(AT&T)/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,154.0,151.7,73.8,154.0,8.5,"Accelerometer, gyro, proximity, compass",384.83
HTC,GSM / CDMA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,CDMA2000 1xEV-DO ,"4, 13",,,,"HSPA, LTE",2014,146.0,143.8,70.4,146.0,9.4,"Accelerometer, proximity",247.62
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 38, 39, 40, 41",,,,"HSPA, LTE",2014,155.0,157.7,78.7,155.0,7.7,"Accelerometer, proximity, compass",263.88
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1900 / 2100 - EMEA, Asia","1, 3, 7, 8, 38, 39, 40, 41 - Asia, India",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,155.0,157.7,78.7,155.0,7.7,"Accelerometer, proximity, compass",327.94
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 850 / 900 / 1900 / 2100 - EMEA, Asia","3, 7, 8, 20 - Europe",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,155.0,157.7,78.7,155.0,7.7,"Accelerometer, proximity, compass",346.55
HTC,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 1900 / 2100 ,"25, 26, 41",,,,"HSPA 14.4/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",2014,164.0,146.4,70.7,164.0,9.9,"Accelerometer, gyro, proximity, compass, barometer",356.87
HTC,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 850 / 900 / 2100 - EMEA,"3, 7, 20",,,,"HSPA, LTE",2014,158.0,139.9,69.8,158.0,10.0,"Accelerometer, proximity",203.29
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 - EMEA,"3, 7, 8, 20 - EMEA",,,,"HSPA 42.2/21.1(AT&T)/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,160.0,146.4,70.6,160.0,9.4,"Accelerometer, gyro, proximity, compass, barometer",303.61
HTC,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900 ,,,,Yes,Yes,"HSPA, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",2014,160.0,146.4,70.6,160.0,9.4,"Accelerometer, gyro, proximity, compass, barometer",305.13
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 28, 38, 40, 41",,,,"HSPA, LTE",2014,151.0,145.4,70.2,151.0,10.0,"Accelerometer, gyro, proximity, compass, barometer",251.75
HTC,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"4, 13",,,,"HSPA 14.4/5.76 Mbps, LTE Cat4 150/50 Mbps, EV-DO Rev.A 3.1 Mbps",2014,137.0,137.4,65.0,137.0,10.6,"Accelerometer, proximity, compass",284.98
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 , LTE (unspecified),,,,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,160.0,146.4,70.6,160.0,9.4,"Accelerometer, gyro, proximity, compass, barometer",300.66
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,160.0,140.0,72.0,160.0,9.7,Accelerometer,164.54
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 7, 8, 28 - SEA",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,145.0,146.4,70.7,145.0,9.9,"Accelerometer, gyro, proximity, compass, barometer",426.88
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 900 / 1900 / 2100 - EMEA version,"3, 7, 8, 20 - EMEA version",,,,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,137.0,137.4,65.0,137.0,10.6,"Accelerometer, proximity, compass",252.52
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,150.0,142.0,71.9,150.0,9.2,"Accelerometer, proximity",188.9
HTC,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,130.0,125.7,65.0,130.0,10.5,Accelerometer,106.12
HTC,GSM / CDMA / HSPA / EVDO / LTE,"GSM 850 / 900 / 1800 / 1900 - Sprint, Verizon",HSDPA 850 / 1900 / 2100 - for Sprint,"25, 27, 38 - Sprint",,,,"HSPA 14.4/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,160.0,146.4,70.6,160.0,9.4,"Accelerometer, gyro, proximity, compass, barometer",251.07
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"3, 7, 8, 20",,,,"HSPA 42.2/21.1(AT&T)/5.76 Mbps, LTE Cat4 150/50 Mbps",2014,160.0,146.4,70.6,160.0,9.4,"Accelerometer, gyro, proximity, compass, barometer",258.78
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2014,140.0,131.4,68.0,140.0,11.3,Accelerometer,143.55
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 ,"HSDPA 900 / 2100 - EU, Asia, China",,,,,HSPA 21.1/5.76 Mbps,2014,140.0,132.4,68.0,140.0,11.3,Accelerometer,157.15
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2014,165.0,156.6,78.7,165.0,7.9,"Accelerometer, proximity, compass",253.05
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"3, 7, 8, 20 - EMEA version",,,,"HSPA, LTE",2014,165.0,156.6,78.7,165.0,7.9,"Accelerometer, proximity, compass",258.45
HTC,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,"HSDPA 850 / 900 / 2100 - EU, EMEA","3, 7, 8, 20 - EU, EMEA",,,,"HSPA, LTE",2014,143.0,143.1,70.5,143.0,9.6,"Accelerometer, proximity",206.79
HTC,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2013,130.0,128.5,66.7,130.0,9.8,"Accelerometer, proximity, compass",191.79
HTC,GSM / CDMA / HSPA,CDMA 800  / GSM - SIM 1,HSDPA 900 / 2100 - SIM 1,,,,,"HSPA 14.4/5.76 Mbps, EV-DO Rev. B",2014,149.0,145.5,72.0,149.0,10.3,"Accelerometer, proximity, compass",224.58
HTC,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1,HSDPA 850 / 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2013,149.0,145.5,72.0,149.0,10.3,"Accelerometer, proximity, compass",254.5
HTC,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 ,,,,,HSPA 21.1/5.76 Mbps,2013,130.0,134.5,66.7,130.0,9.9,"Accelerometer, proximity",270.41
HTC,GSM / HSPA,GSM 900 / 1800 / 1900 ,HSDPA 900 / 2100 ,,,,,HSPA 14.4/5.76 Mbps,2013,130.0,128.5,66.7,130.0,9.8,"Accelerometer, proximity, compass",241.23
